#id,enabled / disabled,list of ship types for building,"chance to have, percent",,,type of part,comes in paires (around centerline axis),"group, use same part data for same group",necessary present param of part,put at centerline,put to sides,range-z [-1;+1] define range from back to front of ship,see previos,filtering condition,"additional params:
157/barbette/p/d/sec_super_side//s//or(tag[Side_Barbettes]),,"bb, bc",,2,1,barbette,p,d,sec_super_side,,s,-0.4,0.4,,or(tag[Side_Barbettes]),,
"158/gun//sc1/main_center/c//sec_cal/mount(barbette), or(tag[Mixed_Quads])",0,"bb, bc",,1,100,gun,,sc1,main_center,c,,-0.7,0.7,sec_cal,"mount(barbette), or(tag[Mixed_Quads])",,
"159/gun/p//single_tertiary///ter_cal/mount(barbette), or(tag[Side_Barbettes])",,"bb, bc",,2,1000,gun,p,,single_tertiary,,,-0.5,0.5,ter_cal,"mount(barbette), or(tag[Side_Barbettes])",,
"160/gun/p/////ter_cal/mount(barbette), or(tag[Side_Barbettes])",,"bb, bc",,2,1000,gun,p,,,,,-0.5,0.5,ter_cal,"mount(barbette), or(tag[Side_Barbettes])",,
161/gun//mc/main_center/c//main_cal/or(tag[BB_Modern_Iowa_small]),,"bb, bc",,1,5,gun,,mc,main_center,c,,-0.7,0.01,main_cal,or(tag[BB_Modern_Iowa_small]),,
162/barbette//b/main_super/c///or(tag[Middle_SuperStructure_British]),,"bb, bc",,1,1,barbette,,b,main_super,c,,0.1,0.6,,or(tag[Middle_SuperStructure_British]),,
163/barbette//b/main_super_medium/c///or(tag[Middle_SuperStructure]),,"bb, bc",,1,1,barbette,,b,main_super_medium,c,,0.2,0.4,,or(tag[Middle_SuperStructure]),,
"164/gun//mc/main_bc_small/c//main_cal/mount(barbette), or(tag[Middle_SuperStructure])",,"bb, bc",,1,100,gun,,mc,main_bc_small,c,,0.2,0.4,main_cal,"mount(barbette), or(tag[Middle_SuperStructure])",,
"165/gun//mc/no_quad/c//main_cal/mount(barbette), or(tag[Middle_SuperStructure_British])",,"bb, bc",,1,100,gun,,mc,no_quad,c,,-0.01,0.6,main_cal,"mount(barbette), or(tag[Middle_SuperStructure_British])",,
166/tower_main///////or(tag[Middle_SuperStructure]),,"bb, bc",,1,1,tower_main,,,,,,0.1,0.25,,or(tag[Middle_SuperStructure]),,
167/tower_main///////or(tag[Middle_SuperStructure];tag[Middle_SuperStructure_British]),,"bb, bc",,1,1,tower_main,,,,,,0.1,0.25,,or(tag[Middle_SuperStructure];tag[Middle_SuperStructure_British]),,
168/tower_sec///////or(tag[Middle_SuperStructure];tag[Middle_SuperStructure_British]),,"bb, bc",,1,1,tower_sec,,,,,,-0.3,-0.01,,or(tag[Middle_SuperStructure];tag[Middle_SuperStructure_British]),,
169/funnel///////or(tag[Middle_SuperStructure]),,"bb, bc",,1,1,funnel,,,,,,-0.1,0.2,,or(tag[Middle_SuperStructure]),,
170/funnel///////or(tag[Middle_SuperStructure];tag[Middle_SuperStructure_British]),,"bb, bc",,1,1,funnel,,,,,,-0.1,0.2,,or(tag[Middle_SuperStructure];tag[Middle_SuperStructure_British]),,
171/barbette//b/main_super/c///or(tag[Middle_SuperStructure_British];tag[Middle_SuperStructure]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-0.4,-0.2,,or(tag[Middle_SuperStructure_British];tag[Middle_SuperStructure]),,
"172/gun//mc/no_quad/c//main_cal/mount(barbette), or(tag[Middle_SuperStructure_British])",,"bb, bc",,1,100,gun,,mc,no_quad,c,,-1,0.01,main_cal,"mount(barbette), or(tag[Middle_SuperStructure_British])",,
173/gun//mc/no_quad/c//main_cal/or(tag[Middle_SuperStructure];tag[Middle_SuperStructure_British]),,"bb, bc",,1,1,gun,,mc,no_quad,c,,0,0.95,main_cal,or(tag[Middle_SuperStructure];tag[Middle_SuperStructure_British]),,
174/gun//mc/no_quad/c//main_cal/or(tag[Middle_SuperStructure];tag[Middle_SuperStructure_British]),,"bb, bc",,1,1,gun,,mc,no_quad,c,,-1,0.01,main_cal,or(tag[Middle_SuperStructure];tag[Middle_SuperStructure_British]),,
"175/gun//sec//c//sec_cal/mount(barbette), or(tag[Middle_SuperStructure_British])",,"bb, bc",,1,100,gun,,sec,,c,,-0.7,0.7,sec_cal,"mount(barbette), or(tag[Middle_SuperStructure_British])",,
"176/gun//mc/main_bc_small/c//main_cal/mount(barbette), or(tag[Middle_SuperStructure])",,"bb, bc",,1,100,gun,,mc,main_bc_small,c,,-0.4,-0.1,main_cal,"mount(barbette), or(tag[Middle_SuperStructure])",,
177/gun//mc/main_bc_small/c//main_cal/or(tag[Middle_SuperStructure]),,"bb, bc",,1,100,gun,,mc,main_bc_small,c,,-0.5,0.5,main_cal,or(tag[Middle_SuperStructure]),,
178/tower_main///with_barbette////or(tag[French_Fast_BB]),,"bb, bc",66,1,1,tower_main,,,with_barbette,,,-0.3,0.6,,or(tag[French_Fast_BB]),,
179/tower_main///////or(tag[French_Style_Quads]),,"bb, bc",,1,1,tower_main,,,,,,-0.3,0.6,,or(tag[French_Style_Quads]),,
180/tower_sec///////or(tag[French_Style_Quads];tag[French_Fast_BB]),,"bb, bc",,1,1,tower_sec,,,,,,-0.3,0.01,,or(tag[French_Style_Quads];tag[French_Fast_BB]),,
181/funnel///funnel_mount////or(tag[French_Style_Quads]),,"bb, bc",,1,1,funnel,,,funnel_mount,,,-0.5,0.5,,or(tag[French_Style_Quads]),,
182/funnel///////or(tag[French_Style_Quads]),,"bb, bc",,1,1,funnel,,,,,,-0.1,0.1,,or(tag[French_Style_Quads]),,
"183/gun//mc/main_center_big/c//main_cal/mount(barbette), or(tag[French_Fast_BB])",,"bb, bc",,4,6,gun,,mc,main_center_big,c,,-0.6,0.6,main_cal,"mount(barbette), or(tag[French_Fast_BB])",,
184/gun//mc/main_center_big/c//main_cal/or(tag[French_Fast_BB]),,"bb, bc",,1,5,gun,,mc,main_center_big,c,,-0.6,0.7,main_cal,or(tag[French_Fast_BB]),,
185/barbette//b/big_barbette/c///or(tag[French_Fast_BB]),,"bb, bc",,1,1,barbette,,b,big_barbette,c,,-0.01,0.8,,or(tag[French_Fast_BB]),,
186/tower_main///////or(tag[French_Fast_BB]),,"bb, bc",,1,50,tower_main,,,,,,-0.3,0.6,,or(tag[French_Fast_BB]),,
"187/gun//mc/main_center_big/c//main_cal/mount(barbette), or(tag[French_Fast_BB])",,"bb, bc",,1,5,gun,,mc,main_center_big,c,,-0.01,0.7,main_cal,"mount(barbette), or(tag[French_Fast_BB])",,
"188/gun//mc/quad/c//main_cal/mount(barbette), or(tag[French_Style_Quads])",,"bb, bc",,1,50,gun,,mc,quad,c,,-0.01,0.7,main_cal,"mount(barbette), or(tag[French_Style_Quads])",,
189/gun//mc/quad/c//main_cal/or(tag[French_Style_Quads]),,"bb, bc",,1,50,gun,,mc,quad,c,,-0.01,0.7,main_cal,or(tag[French_Style_Quads]),,
190/gun//mc/main_center/c//main_cal/or(tag[French_Style_Quads]),,"bb, bc",,1,50,gun,,mc,main_center,c,,-0.6,0.6,main_cal,or(tag[French_Style_Quads]),,
"191/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[French_Style_Quads_Big];tag[French_Fast_BB])",,"bb, bc",55,3,6,gun,,mc,main_center,c,,-0.6,0.6,main_cal,"mount(barbette), or(tag[French_Style_Quads_Big];tag[French_Fast_BB])",,
"192/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[French_Style_Quads];tag[French_Fast_BB])",,"bb, bc",15,4,6,gun,,mc,main_center,c,,-0.6,0.6,main_cal,"mount(barbette), or(tag[French_Style_Quads];tag[French_Fast_BB])",,
193/gun//mc/quad/c//main_cal/or(tag[French_Style_Quads]),,"bb, bc",,1,3,gun,,mc,quad,c,,-0.6,0.6,main_cal,or(tag[French_Style_Quads]),,
194/gun//mc/main_center/c//main_cal/or(tag[French_Style_Quads]),,"bb, bc",,3,4,gun,,mc,main_center,c,,0.01,0.7,main_cal,or(tag[French_Style_Quads]),,
195/tower_main///////or(tag[generic_middle_tower]),,"bb, bc",,1,1,tower_main,,,,,,0.01,0.6,,or(tag[generic_middle_tower]),,
196/tower_sec///////or(tag[generic_middle_tower]),,"bb, bc",,1,1,tower_sec,,,,,,-0.3,0.1,,or(tag[generic_middle_tower]),,
"197/barbette///////delete_unmounted, or(tag[French_Style_Quads];tag[French_Fast_BB])",0,"bb, bc",,1,10,barbette,,,,,,-1,1,,"delete_unmounted, or(tag[French_Style_Quads];tag[French_Fast_BB])",,
198/tower_main///////or(tag[Middle_Towers_Chance]),,"bb, bc",45,1,1,tower_main,,,,,,-0.3,0.13,,or(tag[Middle_Towers_Chance]),,
199/barbette//b/big_barbette/c///or(tag[Nelson]),,"bb, bc",,1,1,barbette,,b,big_barbette,c,,0.3,0.8,,or(tag[Nelson]),,
"200/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[Nelson];tag[generic_middle_tower])",,"bb, bc",,1,5,gun,,mc,main_center,c,,-0.01,0.7,main_cal,"mount(barbette), or(tag[Nelson];tag[generic_middle_tower])",,
201/gun//mc/main_center/c//main_cal/or(tag[Nelson]),,"bb, bc",,2,2,gun,,mc,main_center,c,,0.1,0.7,main_cal,or(tag[Nelson]),,
202/tower_main///////or(tag[Nelson]),,"bb, bc",,1,1,tower_main,,,,,,0.01,0.2,,or(tag[Nelson]),,
203/tower_sec///////or(tag[Nelson]),,"bb, bc",,1,1,tower_sec,,,,,,-0.3,-0.01,,or(tag[Nelson]),,
"204/gun//mc/quad/c//main_cal/mount(barbette), or(tag[quad_guns_need])",,"bb, bc",,2,2,gun,,mc,quad,c,,-0.01,0.7,main_cal,"mount(barbette), or(tag[quad_guns_need])",,
205/gun//mc/main_center/c//main_cal/or(tag[Nelson];tag[generic_middle_tower]),,"bb, bc",,3,3,gun,,mc,main_center,c,,0.2,0.7,main_cal,or(tag[Nelson];tag[generic_middle_tower]),,
206/tower_main///////or(tag[Nelson];tag[little_funnel_room]),,"bb, bc",,1,1,tower_main,,,,,,0.01,0.3,,or(tag[Nelson];tag[little_funnel_room]),,
207/gun//mc/quad/c//main_cal/or(tag[quad_guns_need]),,"bb, bc",,2,2,gun,,mc,quad,c,,-0.01,0.7,main_cal,or(tag[quad_guns_need]),,
208/tower_main///////or(tag[BC_Modern];tag[No_Barb]),,"bb, bc",,1,1,tower_main,,,,,,0.01,0.6,,or(tag[BC_Modern];tag[No_Barb]),,
209/tower_main///////or(tag[No_Barb]),,"bb, bc",,1,1,tower_main,,,,,,0.01,0.6,,or(tag[No_Barb]),,
210/tower_sec///////or(tag[No_Barb]),,"bb, bc",,1,1,tower_sec,,,,,,-0.3,0.01,,or(tag[No_Barb]),,
211/barbette//b/main_super/c///and(tag[barbette_need]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-0.4,-0.2,,and(tag[barbette_need]),,
"212/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[barbette_need];tag[No_Barb])",,"bb, bc",,1,5,gun,,mc,main_center,c,,-0.4,-0.2,main_cal,"mount(barbette), or(tag[barbette_need];tag[No_Barb])",,
213/gun//mc/main_center/c//main_cal/or(tag[barbette_need];tag[No_Barb]),,"bb, bc",,1,5,gun,,mc,main_center,c,,-0.6,-0.3,main_cal,or(tag[barbette_need];tag[No_Barb]),,
214/tower_main///////or(tag[No_Barb];tag[barbette_need]),,"bb, bc",,1,1,tower_main,,,,,,0.01,0.25,,or(tag[No_Barb];tag[barbette_need]),,
215/tower_sec///////or(tag[No_Barb];tag[barbette_need]),,"bb, bc",,1,1,tower_sec,,,,,,-0.25,-0.01,,or(tag[No_Barb];tag[barbette_need]),,
"216/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[No_Barb])",,"bb, bc",,4,4,gun,,mc,main_center,c,,-0.8,0.6,main_cal,"mount(barbette), or(tag[No_Barb])",,
"217/gun//mc/no_quad/c//main_cal/mount(barbette), or(tag[No_Barb])",,"bb, bc",,4,4,gun,,mc,no_quad,c,,-0.8,0.6,main_cal,"mount(barbette), or(tag[No_Barb])",,
218/gun//mc/main_center/c//main_cal/or(tag[No_Barb]),,"bb, bc",,1,5,gun,,mc,main_center,c,,0.1,0.7,main_cal,or(tag[No_Barb]),,
219/barbette//b/main_super/c///or(tag[RussianCenterline]),,"bb, bc",,1,1,barbette,,b,main_super,c,,0.4,0.6,,or(tag[RussianCenterline]),,
"220/gun//mc/main_bc_small/c//main_cal/mount(barbette), or(tag[RussianCenterline])",,"bb, bc",,100,100,gun,,mc,main_bc_small,c,,-0.8,0.8,main_cal,"mount(barbette), or(tag[RussianCenterline])",,
221/gun//mc/main_bc_small/c//main_cal/or(tag[RussianCenterline]),,"bb, bc",,1,1,gun,,mc,main_bc_small,c,,-0.8,0.8,main_cal,or(tag[RussianCenterline]),,
222/barbette//b/main_super/c///or(tag[RussianCenterline]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-0.5,-0.3,,or(tag[RussianCenterline]),,
"223/gun//mc/main_bc_small/c//main_cal/mount(barbette), or(tag[RussianCenterline])",,"bb, bc",,1,1,gun,,mc,main_bc_small,c,,-1,1,main_cal,"mount(barbette), or(tag[RussianCenterline])",,
224/tower_sec///////or(tag[RussianCenterline];tag[little_funnel_room]),,"bb, bc",,1,1,tower_sec,,,,,,-0.3,0.1,,or(tag[RussianCenterline];tag[little_funnel_room]),,
225/funnel///////or(tag[RussianCenterline]),,"bb, bc",,1,1,funnel,,,,,,-0.1,0.1,,or(tag[RussianCenterline]),,
226/gun//mc/main_bc_small/c//main_cal/or(tag[RussianCenterline]),,"bb, bc",,1,3,gun,,mc,main_bc_small,c,,-0.8,0.6,main_cal,or(tag[RussianCenterline]),,
227/funnel///////or(tag[RussianCenterline]),,"bb, bc",,1,1,funnel,,,,,,-0.1,0.1,,or(tag[RussianCenterline]),,
"228/gun//mc/main_bc_small/c//main_cal/or(tag[RussianCenterline]), and(tag[g1];tag[g2])",,"bb, bc",,4,9,gun,,mc,main_bc_small,c,,-0.7,0.2,main_cal,"or(tag[RussianCenterline]), and(tag[g1];tag[g2])",,
"229/gun//mc/main_bc_small/c//main_cal/or(tag[RussianCenterline]), and(tag[g1];tag[g2])",,"bb, bc",,1,2,gun,,mc,main_bc_small,c,,-0.2,0.7,main_cal,"or(tag[RussianCenterline]), and(tag[g1];tag[g2])",,
"230/barbette//b/main_super/c///or(tag[RussianCenterline]), and(tag[g1];tag[g2])",,"bb, bc",,1,1,barbette,,b,main_super,c,,0.3,0.55,,"or(tag[RussianCenterline]), and(tag[g1];tag[g2])",,
"231/gun//mc/main_bc_small/c//main_cal/or(tag[RussianCenterline]), and(tag[g1];tag[g2])",,"bb, bc",,3,3,gun,,mc,main_bc_small,c,,-0.01,0.7,main_cal,"or(tag[RussianCenterline]), and(tag[g1];tag[g2])",,
232/funnel///////or(tag[little_funnel_room]),,"bb, bc",,1,1,funnel,,,,,,-0.1,0.1,,or(tag[little_funnel_room]),,
233/gun//mc/main_bc_small/c//main_cal/or(tag[RussianCenterline]),,"bb, bc",,2,3,gun,,mc,main_bc_small,c,,-0.8,0.8,main_cal,or(tag[RussianCenterline]),,
234/gun//mc/main_bc_small/c//main_cal/or(tag[RussianCenterline]),,"bb, bc",,6,8,gun,,mc,main_bc_small,c,,-0.8,0.8,main_cal,or(tag[RussianCenterline]),,
235/funnel///////or(tag[Old_Small_Towers]),,"bb, bc",,20,20,funnel,,,,,,-0.01,0.7,,or(tag[Old_Small_Towers]),,
236/funnel///////or(tag[Old_Small_Towers]),,"bb, bc",,20,20,funnel,,,,,,-0.1,0.01,,or(tag[Old_Small_Towers]),,
237/gun/p/mc/main_side//s/main_cal/or(tag[Old_Small_Towers]),,"bb, bc",25,4,4,gun,p,mc,main_side,,s,-0.37,0.37,main_cal,or(tag[Old_Small_Towers]),,
238/funnel///////or(tag[RussianCenterline]),,"bb, bc",,1,1,funnel,,,,,,-0.1,0.1,,or(tag[RussianCenterline]),,
239/gun//mc/main_bc_small/c//main_cal/or(tag[RussianCenterline]),,"bb, bc",,1,2,gun,,mc,main_bc_small,c,,-0.8,0.8,main_cal,or(tag[RussianCenterline]),,
240/barbette//b/main_super/c///or(tag[RussianCenterline]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-0.4,-0.2,,or(tag[RussianCenterline]),,
"241/gun//mc//c//main_cal/mount(barbette), or(tag[RussianCenterline])",,"bb, bc",,1,100,gun,,mc,,c,,-1,1,main_cal,"mount(barbette), or(tag[RussianCenterline])",,
242/tower_sec///////or(tag[RussianCenterline]),,"bb, bc",,1,1,tower_sec,,,,,,-0.3,0.1,,or(tag[RussianCenterline]),,
243/barbette//b/main_super/c///or(tag[BC_ForeCastle];tag[Narrow_Deck]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-0.01,0.4,,or(tag[BC_ForeCastle];tag[Narrow_Deck]),,
244/barbette//b/main_super/c///or(tag[Narrow_Deck]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-0.4,0.01,,or(tag[Narrow_Deck]),,
"245/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[Narrow_Deck])",,"bb, bc",,1,100,gun,,mc,main_center,c,,-0.6,0.6,main_cal,"mount(barbette), or(tag[Narrow_Deck])",,
246/barbette/p////s//or(tag[RussianCenterline]),,"bb, bc",,1,2,barbette,p,,,,s,-0.3,0.3,,or(tag[RussianCenterline]),,
"247/gun/p/mc///s/main_cal/mount(barbette), or(tag[RussianCenterline])",,"bb, bc",,2,100,gun,p,mc,,,s,-0.3,0.3,main_cal,"mount(barbette), or(tag[RussianCenterline])",,
248/torpedo/p////s//or(tag[Torpedo_Sides]),0,"bb, bc",,12,18,torpedo,p,,,,s,-0.5,0.5,,or(tag[Torpedo_Sides]),,
249/torpedo/p////s//or(tag[Torpedo_Sides]),0,"bb, bc",,12,18,torpedo,p,,,,s,-0.5,0.5,,or(tag[Torpedo_Sides]),,
250/torpedo/p////s//or(tag[Torpedo_Sides]),0,"bb, bc",,12,18,torpedo,p,,,,s,-0.5,0.5,,or(tag[Torpedo_Sides]),,
251/barbette//b/main_super_huge/c///or(tag[Typical_Modern_BB]),,"bb, bc",,1,1,barbette,,b,main_super_huge,c,,-0.01,0.6,,or(tag[Typical_Modern_BB]),,
"252/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[Typical_Modern_BB])",,"bb, bc",,1,5,gun,,mc,main_center,c,,-0.01,0.6,main_cal,"mount(barbette), or(tag[Typical_Modern_BB])",,
253/gun//mc/main_center/c//main_cal/or(tag[Typical_Modern_BB]),,"bb, bc",,1,5,gun,,mc,main_center,c,,0.4,0.7,main_cal,or(tag[Typical_Modern_BB]),,
254/barbette//b/main_super_medium/c///or(tag[typical_modern2]),,"bb, bc",,1,1,barbette,,b,main_super_medium,c,,0.25,0.5,,or(tag[typical_modern2]),,
255/barbette//b/main_super_medium/c///or(tag[typical_modern2]),,"bb, bc",,1,1,barbette,,b,main_super_medium,c,,-0.5,-0.25,,or(tag[typical_modern2]),,
256/barbette//b/main_super_medium/c///or(tag[typical_modern]),,"bb, bc",,1,1,barbette,,b,main_super_medium,c,,0.4,0.6,,or(tag[typical_modern]),,
257/tower_main///////or(tag[typical_modern];tag[typical_modern2];tag[Typical_Modern2_BB]),,"bb, bc",,1,1,tower_main,,,,,,0.01,0.5,,or(tag[typical_modern];tag[typical_modern2];tag[Typical_Modern2_BB]),,
258/tower_main///////or(tag[Typical_Modern_BB];tag[Typical_Modern2_BB]),,"bb, bc",,1,1,tower_main,,,,,,0.01,0.55,,or(tag[Typical_Modern_BB];tag[Typical_Modern2_BB]),,
259/tower_sec///big_sec////or(tag[Typical_Modern_BB];tag[Typical_Modern2_BB]),,"bb, bc",50,1,1,tower_sec,,,big_sec,,,-0.3,0.01,,or(tag[Typical_Modern_BB];tag[Typical_Modern2_BB]),,
260/tower_sec///////or(tag[Typical_Modern_BB];tag[typical_modern];tag[typical_modern2]),,"bb, bc",,1,1,tower_sec,,,,,,-0.24,-0.1,,or(tag[Typical_Modern_BB];tag[typical_modern];tag[typical_modern2]),,
261/tower_sec///////or(tag[Typical_Modern_BB]),,"bb, bc",,1,1,tower_sec,,,,,,-0.3,0.1,,or(tag[Typical_Modern_BB]),,
262/funnel///////or(tag[Typical_Modern_BB]),,"bb, bc",,1,1,funnel,,,,,,-0.1,0.1,,or(tag[Typical_Modern_BB]),,
263/barbette//b/main_super_huge/c///or(tag[Typical_Modern_BB]),,"bb, bc",,1,1,barbette,,b,main_super_huge,c,,-0.55,-0.2,,or(tag[Typical_Modern_BB]),,
"264/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[Typical_Modern_BB])",,"bb, bc",,1,5,gun,,mc,main_center,c,,-0.55,-0.2,main_cal,"mount(barbette), or(tag[Typical_Modern_BB])",,
265/gun//mc/main_center/c//main_cal/or(tag[typical_modern2];tag[Typical_Modern_BB]),,"bb, bc",,3,5,gun,,mc,main_center,c,,-0.01,0.7,main_cal,or(tag[typical_modern2];tag[Typical_Modern_BB]),,
266/gun//mc/main_center/c//main_cal/or(tag[typical_modern2];tag[Typical_Modern_BB]),,"bb, bc",,3,5,gun,,mc,main_center,c,,-0.6,0.01,main_cal,or(tag[typical_modern2];tag[Typical_Modern_BB]),,
"267/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[French_Fast_BB])",,"bb, bc",,4,6,gun,,mc,main_center,c,,-0.6,0.6,main_cal,"mount(barbette), or(tag[French_Fast_BB])",,
268/barbette//b/main_super_medium/c///or(tag[typical_modern];tag[typical_modern2]),,"bb, bc",,1,1,barbette,,b,main_super_medium,c,,-0.5,-0.2,,or(tag[typical_modern];tag[typical_modern2]),,
269/barbette//b/main_super_huge/c///or(tag[Typical_Modern_BB];tag[Typical_Modern2_BB]),,"bb, bc",,1,1,barbette,,b,main_super_huge,c,,-0.5,-0.2,,or(tag[Typical_Modern_BB];tag[Typical_Modern2_BB]),,
"270/gun//mc/main_bc_small/c//main_cal/mount(barbette), or(tag[typical_modern];tag[typical_modern2])",,"bb, bc",,1,100,gun,,mc,main_bc_small,c,,-0.6,0.6,main_cal,"mount(barbette), or(tag[typical_modern];tag[typical_modern2])",,
"271/gun//mc/main_center_big/c//main_cal/mount(barbette), or(tag[Typical_Modern_BB];tag[Typical_Modern2_BB])",,"bb, bc",,1,100,gun,,mc,main_center_big,c,,-0.6,0.6,main_cal,"mount(barbette), or(tag[Typical_Modern_BB];tag[Typical_Modern2_BB])",,
"272/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[typical_modern];tag[typical_modern2])",,"bb, bc",,1,100,gun,,mc,main_center,c,,-0.6,0.6,main_cal,"mount(barbette), or(tag[typical_modern];tag[typical_modern2])",,
273/barbette///////delete_unmounted,0,"bb, bc",,1,1,barbette,,,,,,-1,1,,delete_unmounted,,
274/gun//mc/main_center/c//main_cal/or(tag[typical_modern];tag[typical_modern2]),,"bb, bc",,3,4,gun,,mc,main_center,c,,-0.6,0.6,main_cal,or(tag[typical_modern];tag[typical_modern2]),,
275/funnel///////or(tag[typical_modern];tag[typical_modern2]),,"bb, bc",,2,2,funnel,,,,,,-0.1,0.1,,or(tag[typical_modern];tag[typical_modern2]),,
276/tower_main///////or(tag[small_bc2]),,"bb, bc",,1,1,tower_main,,,,,,0.01,0.75,,or(tag[small_bc2]),,
277/tower_sec///////or(tag[small_bc2]),,"bb, bc",,1,1,tower_sec,,,,,,-0.2,0.05,,or(tag[small_bc2]),,
278/gun//mc/main_bc_small/c//main_cal/or(tag[small_bc2]),,"bb, bc",,1,1,gun,,mc,main_bc_small,c,,-0.7,0.01,main_cal,or(tag[small_bc2]),,
279/tower_main///////or(tag[Narrow_Deck];tag[small_bc];tag[small_bc2];tag[Typical_Modern_BB]),,"bb, bc",,1,1,tower_main,,,,,,0.01,0.4,,or(tag[Narrow_Deck];tag[small_bc];tag[small_bc2];tag[Typical_Modern_BB]),,
280/tower_sec///////or(tag[Narrow_Deck];tag[small_bc];tag[small_bc2]),,"bb, bc",,1,1,tower_sec,,,,,,-0.3,0.01,,or(tag[Narrow_Deck];tag[small_bc];tag[small_bc2]),,
"281/gun//mc/main_bismarck/c//main_cal/mount(barbette), or(tag[BC_ForeCastle];tag[barbette_need];tag[Narrow_Deck])",,"bb, bc",,2,5,gun,,mc,main_bismarck,c,,-0.65,-0.2,main_cal,"mount(barbette), or(tag[BC_ForeCastle];tag[barbette_need];tag[Narrow_Deck])",,
282/tower_main///////or(tag[barbette_need]),,"bb, bc",,1,1,tower_main,,,,,,0.01,0.3,,or(tag[barbette_need]),,
283/tower_main///////and(tag[BC_ForeCastle]),,"bb, bc",,1,1,tower_main,,,,,,0.01,0.8,,and(tag[BC_ForeCastle]),,
284/tower_sec///big_sec////and(tag[BC_ForeCastle]),,"bb, bc",,1,1,tower_sec,,,big_sec,,,-0.3,0.1,,and(tag[BC_ForeCastle]),,
285/funnel///////or(tag[BC_ForeCastle];tag[barbette_need]),,"bb, bc",,2,2,funnel,,,,,,0.1,0.5,,or(tag[BC_ForeCastle];tag[barbette_need]),,
286/tower_sec///////and(tag[BC_ForeCastle]),,"bb, bc",,1,1,tower_sec,,,,,,-0.3,0.01,,and(tag[BC_ForeCastle]),,
287/gun//mc/main_bc_small/c//main_cal/or(tag[small_bc];tag[small_bc2]),,"bb, bc",,3,10,gun,,mc,main_bc_small,c,,-0.01,0.7,main_cal,or(tag[small_bc];tag[small_bc2]),,
288/gun//mc//c//main_cal/or(tag[barbette_need]),,"bb, bc",,3,10,gun,,mc,,c,,-0.6,-0.3,main_cal,or(tag[barbette_need]),,
289/funnel///////or(tag[BC_ForeCastle]),,"bb, bc",,1,2,funnel,,,,,,-0.01,0.6,,or(tag[BC_ForeCastle]),,
290/gun//mc/main_center/c//main_cal/or(tag[BC_ForeCastle]),,"bb, bc",,1,5,gun,,mc,main_center,c,,-0.01,0.8,main_cal,or(tag[BC_ForeCastle]),,
291/barbette//b/main_super/c///or(tag[BC_ForeCastle];tag[barbette_need];tag[Narrow_Deck]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-0.5,-0.2,,or(tag[BC_ForeCastle];tag[barbette_need];tag[Narrow_Deck]),,
"292/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[BC_ForeCastle];tag[barbette_need];tag[Narrow_Deck])",,"bb, bc",,1,100,gun,,mc,main_center,c,,-0.7,-0.3,main_cal,"mount(barbette), or(tag[BC_ForeCastle];tag[barbette_need];tag[Narrow_Deck])",,
293/gun//mc/main_center/c//main_cal/or(tag[BC_Hybrid]),,bc,,1,5,gun,,mc,main_center,c,,-0.01,0.7,main_cal,or(tag[BC_Hybrid]),,
294/tower_main///////or(tag[BB_Modern_Iowa]),,"bb, bc",,1,1,tower_main,,,,,,0.01,0.7,,or(tag[BB_Modern_Iowa]),,
"295/gun//mc/no_quad/c//main_cal/mount(barbette), or(tag[BB_Modern_Iowa])",,bb,,1,100,gun,,mc,no_quad,c,,-0.7,0.6,main_cal,"mount(barbette), or(tag[BB_Modern_Iowa])",,
296/gun//mc/no_quad/c//main_cal/or(tag[BB_Modern_Iowa]),,"bb, bc",,1,1,gun,,mc,no_quad,c,,-0.01,0.7,main_cal,or(tag[BB_Modern_Iowa]),,
297/barbette//b/main_super_huge/c///or(tag[BB_Modern_Iowa]),,"bb, bc",,1,1,barbette,,b,main_super_huge,c,,0.5,0.7,,or(tag[BB_Modern_Iowa]),,
"298/gun//mc/no_quad/c//main_cal/mount(barbette), or(tag[BB_Modern_Iowa])",,bb,,1,100,gun,,mc,no_quad,c,,-0.7,0.7,main_cal,"mount(barbette), or(tag[BB_Modern_Iowa])",,
299/tower_sec///////or(tag[BC_Modern]),,"bb, bc",,1,1,tower_sec,,,,,,-0.3,0.15,,or(tag[BC_Modern]),,
